-40	0.193083	0.091452	3.51451	0.678591	-nan	0.996301	-nan	-nan	0.0200553	0.377541	2.51512	0.0504415
-39	0.200475	0.0903159	3.43889	0.689413	1.05083	0.942419	0.501693	0.527195	0.0190772	0.401312	2.37875	0.0453799
-38	0.207998	0.089194	3.36483	0.699877	1.10333	0.89145	0.501308	0.553109	0.0181468	0.425557	2.25375	0.0408985
-37	0.215646	0.088086	3.29238	0.709988	1.15749	0.843238	0.499818	0.578534	0.0172618	0.450166	2.13937	0.0369293
-36	0.223416	0.0869918	3.22157	0.71975	1.2133	0.797634	0.497282	0.603351	0.0164199	0.475021	2.03483	0.0334118
-35	0.231304	0.0859112	3.15244	0.72917	1.27075	0.754496	0.493768	0.627454	0.0156191	0.5	1.93942	0.030292
-34	0.239304	0.084844	3.08501	0.738256	1.32982	0.713691	0.489354	0.650753	0.0148574	0.524979	1.85241	0.027522
-33	0.247414	0.08379	3.01928	0.747014	1.3905	0.675092	0.484122	0.673173	0.0141328	0.549834	1.77315	0.0250596
-32	0.255629	0.0827491	2.95527	0.755454	1.45277	0.638582	0.478159	0.694656	0.0134435	0.574443	1.70101	0.0228675
-31	0.263945	0.0817212	2.89297	0.763583	1.51661	0.604046	0.471553	0.71516	0.0127878	0.598688	1.63539	0.0209131
-30	0.272356	0.0807061	2.83236	0.771411	1.58198	0.571377	0.464392	0.734657	0.0121642	0.622459	1.57574	0.0191675
-29	0.280861	0.0797035	2.77343	0.778948	1.64886	0.540476	0.45676	0.753132	0.0115709	0.645656	1.52154	0.0176057
-28	0.289453	0.0787134	2.71616	0.786201	1.71722	0.511245	0.44874	0.770584	0.0110066	0.668188	1.47233	0.0162054
-27	0.298129	0.0777356	2.66053	0.793182	1.78702	0.483596	0.440409	0.78702	0.0104698	0.689974	1.42767	0.0149474
-26	0.306886	0.07677	2.6065	0.799899	1.85824	0.457442	0.431839	0.802459	0.00995919	0.71095	1.38714	0.0138148
-25	0.315719	0.0758163	2.55405	0.806361	1.93083	0.432702	0.423096	0.816925	0.00947347	0.731059	1.35038	0.0127928
-24	0.324624	0.0748745	2.50314	0.812579	2.00475	0.409301	0.414241	0.830451	0.00901144	0.75026	1.31705	0.0118685
-23	0.333598	0.0739444	2.45373	0.81856	2.07998	0.387164	0.405327	0.843072	0.00857195	0.768525	1.28684	0.0110307
-22	0.342638	0.0730259	2.40579	0.824315	2.15646	0.366226	0.396403	0.854827	0.00815389	0.785835	1.25946	0.0102695
-21	0.351739	0.0721187	2.35928	0.829851	2.23416	0.346419	0.38751	0.865759	0.00775622	0.802184	1.23466	0.00957629
-20	0.360898	0.0712229	2.31417	0.835178	2.31304	0.327684	0.378685	0.875911	0.00737795	0.817574	1.21219	0.00894348
-19	0.370113	0.0703381	2.2704	0.840304	2.39304	0.309962	0.369959	0.885327	0.00701812	0.832018	1.19184	0.0083645
-18	0.37938	0.0694644	2.22795	0.845237	2.47414	0.293198	0.361358	0.89405	0.00667584	0.845535	1.17342	0.00783356
-17	0.388695	0.0686015	2.18676	0.849985	2.55629	0.277342	0.352904	0.902125	0.00635026	0.858149	1.15674	0.00734559
-16	0.398057	0.0677493	2.14681	0.854555	2.63945	0.262342	0.344615	0.909593	0.00604055	0.869892	1.14164	0.00689614
-15	0.407463	0.0669077	2.10806	0.858955	2.72356	0.248154	0.336506	0.916495	0.00574595	0.880797	1.12798	0.0064813
-14	0.416909	0.0660765	2.07045	0.863192	2.80861	0.234733	0.328587	0.92287	0.00546572	0.890903	1.11561	0.00609762
-13	0.426394	0.0652557	2.03397	0.867272	2.89453	0.222038	0.320866	0.928755	0.00519915	0.90025	1.10442	0.00574207
-12	0.435915	0.0644451	1.99856	0.871202	2.98129	0.21003	0.31335	0.934187	0.00494558	0.908877	1.0943	0.00541197
-11	0.445469	0.0636446	1.9642	0.87499	3.06886	0.198671	0.306042	0.939198	0.00470439	0.916827	1.08515	0.00510496
-10	0.455055	0.0628539	1.93084	0.878639	3.15719	0.187926	0.298944	0.943821	0.00447495	0.924142	1.07687	0.00481894
-9	0.464671	0.0620732	1.89846	0.882157	3.24624	0.177763	0.292056	0.948083	0.0042567	0.930862	1.06938	0.00455205
-8	0.474314	0.0613021	1.86701	0.885548	3.33598	0.168149	0.285377	0.952014	0.0040491	0.937027	1.06261	0.00430263
-7	0.483983	0.0605406	1.83647	0.888819	3.42638	0.159055	0.278907	0.955639	0.00385163	0.942676	1.05649	0.00406922
-6	0.493676	0.0597885	1.8068	0.891974	3.51739	0.150453	0.27264	0.958981	0.00366378	0.947846	1.05096	0.00385049
-5	0.503392	0.0590458	1.77797	0.895018	3.60898	0.142316	0.266574	0.962062	0.00348509	0.952574	1.04596	0.00364527
-4	0.513128	0.0583123	1.74996	0.897956	3.70113	0.134619	0.260705	0.964904	0.00331512	0.956893	1.04144	0.00345251
-3	0.522885	0.057588	1.72273	0.900791	3.7938	0.127339	0.255028	0.967525	0.00315344	0.960834	1.03736	0.00327125
-2	0.532659	0.0568726	1.69626	0.903529	3.88695	0.120452	0.249538	0.969943	0.00299965	0.964429	1.03367	0.00310064
-1	0.54245	0.0561661	1.67052	0.906173	3.98057	0.113937	0.244229	0.972173	0.00285335	0.967705	1.03034	0.00293991
0	0.552257	0.0554684	1.64548	0.908728	4.07463	0.107775	0.239097	0.974231	0.00271419	0.970688	1.02732	0.00278836
1	0.562078	0.0547794	1.62112	0.911196	4.16909	0.101947	0.234135	0.976131	0.00258182	0.973403	1.02461	0.00264535
2	0.571914	0.0540989	1.59741	0.913582	4.26394	0.0964331	0.229338	0.977884	0.0024559	0.975873	1.02215	0.00251031
3	0.581761	0.0534269	1.57434	0.915888	4.35915	0.0912178	0.224701	0.979503	0.00233613	0.978119	1.01993	0.0023827
4	0.591621	0.0527632	1.55187	0.918118	4.45469	0.0862845	0.220217	0.980999	0.00222219	0.98016	1.01793	0.00226205
5	0.601491	0.0521078	1.52999	0.920276	4.55055	0.081618	0.215882	0.98238	0.00211382	0.982014	1.01613	0.00214791
6	0.611371	0.0514605	1.50868	0.922363	4.64671	0.0772039	0.211689	0.983657	0.00201072	0.983698	1.0145	0.00203988
7	0.621261	0.0508212	1.48791	0.924382	4.74314	0.0730285	0.207634	0.984837	0.00191266	0.985226	1.01303	0.00193758
8	0.631159	0.0501899	1.46768	0.926337	4.83983	0.0690789	0.203711	0.985928	0.00181938	0.986613	1.0117	0.00184067
9	0.641065	0.0495664	1.44795	0.92823	4.93676	0.065343	0.199916	0.986937	0.00173065	0.987872	1.01051	0.00174883
10	0.650979	0.0489507	1.42872	0.930063	5.03392	0.061809	0.196243	0.98787	0.00164624	0.989013	1.00943	0.00166176
11	0.660899	0.0483426	1.40996	0.931839	5.13128	0.0584662	0.192687	0.988734	0.00156595	0.990048	1.00846	0.0015792
12	0.670826	0.0477421	1.39166	0.933559	5.22885	0.0553042	0.189245	0.989534	0.00148958	0.990987	1.00758	0.00150087
13	0.680758	0.047149	1.3738	0.935227	5.32659	0.0523132	0.185912	0.990274	0.00141693	0.991837	1.00679	0.00142656
14	0.690696	0.0465633	1.35637	0.936843	5.4245	0.049484	0.182682	0.99096	0.00134783	0.992608	1.00608	0.00135602
15	0.700639	0.0459849	1.33936	0.93841	5.52257	0.0468078	0.179553	0.991596	0.00128209	0.993307	1.00544	0.00128907
16	0.710586	0.0454137	1.32275	0.939929	5.62078	0.0442763	0.176521	0.992184	0.00121957	0.99394	1.00486	0.0012255
17	0.720538	0.0448496	1.30653	0.941403	5.71914	0.0418817	0.17358	0.99273	0.00116009	0.994514	1.00435	0.00116513
18	0.730493	0.0442924	1.29068	0.942833	5.81761	0.0396167	0.170729	0.993236	0.00110351	0.995033	1.00388	0.00110779
19	0.740453	0.0437422	1.27519	0.94422	5.91621	0.0374741	0.167963	0.993706	0.00104969	0.995504	1.00346	0.00105332
