0.0 -0.04 0.0
0.001 -0.0376183015366698 0.0029957118366619154
0.002 -0.03538634577739449 0.006236842002890628
0.003 -0.033276023088518875 0.009738307079936805
0.004 -0.03125911174576394 0.013516054974896295
0.005 -0.029306402572885266 0.017588613853622648
0.006 -0.027385626732313432 0.02198005388528553
0.007 -0.02545803527913667 0.026724201409295406
0.008 -0.02347907054261086 0.031864684868911974
0.009 -0.021382514837473592 0.037471771377091526
0.01 -0.01906655365233168 0.04365637638842299
0.011 -0.01636044852362904 0.05059775150962936
0.012 -0.013023347156616214 0.05856379758695489
0.013 -0.008436102989084421 0.06818700134338379
0.014 -0.0014938078652854394 0.08059893964542206
0.015 0.008992932814572951 0.09806054652328788
0.016 0.020786967927796354 0.12235468643800287
0.017 0.029914099186854053 0.15218437209291927
0.018 0.035456084869128976 0.18485287213659052
0.019 0.03801886788923098 0.2181913907144135
0.02 0.03844607331775031 0.250727512492535
0.021 0.03744094585295084 0.28161023892447246
0.022 0.03558526576991304 0.31032045183094775
0.023 0.033271646966572074 0.3366887003530934
0.024 0.030761569286424283 0.36069296742534884
0.025 0.028214007935875706 0.38239807359288847
0.026 0.02571446863902322 0.4019116726257034
0.027 0.023300801454022246 0.41933958299808355
0.028 0.020978872175624986 0.4347941550701891
0.029 0.01873606000125337 0.4483738237218962
0.03 0.01654020494352816 0.4601585250219658
0.031 0.01435203414050577 0.47020601463495965
0.032 0.0121237999274087 0.478535146591878
0.033 0.009770599321846466 0.48512376544382335
0.034 0.007166489089803259 0.4899047697776361
0.035 0.00411392956889244 0.4927027282602443
0.036 0.00027030965285460354 0.4931612077213433
0.037 -0.004920429629386934 0.4906953397789203
0.038 -0.012029874096198193 0.4844964971921552
0.039 -0.020539620132283637 0.47402232130547783
0.04 -0.02898182213548488 0.4597377014352492
0.041 -0.03598244976131189 0.4428448650357343
0.042 -0.04141771310188479 0.42438974352698167
0.043 -0.04545155178245823 0.4051764156208377
0.044 -0.04838957979847846 0.3858077937423828
0.045 -0.05047011212817596 0.3666412177457032
0.046 -0.05188875548283079 0.3479287392033149
0.047 -0.052805798257129034 0.3298790218314129
0.048 -0.053345987325973045 0.31265147563136964
0.049 -0.0535976699410365 0.2962955089574336
0.05 -0.05362688449989357 0.28082890106231667
0.051 -0.05348558498844125 0.26625653516239356
0.052 -0.05321328126150525 0.25256558221332265
0.053 -0.052839145685981866 0.23972876568589385
0.054 -0.05238516703061138 0.22771069606473
0.055 -0.05186980394180287 0.21647498670342508
0.056 -0.05130801195477027 0.20598430482362054
0.057 -0.05071126614029963 0.19620034732715386
0.058 -0.05008825308386753 0.18708323554343287
0.059 -0.049445686397402405 0.17859342990968657
0.06 -0.04878924223941651 0.17069367077990877
0.061 -0.04812376832890163 0.16334898656247732
0.062 -0.047453283945328995 0.15652669372015326
0.063 -0.04678102762477997 0.15019630004901982
0.064 -0.04610959229378167 0.14432831376356417
0.065 -0.045440955051288666 0.138894441217702
0.066 -0.044776857060849384 0.1338683387456136
0.067 -0.04411883185680784 0.12922562667819593
0.068 -0.04346820534430359 0.12494388934306241
0.069 -0.04282609579927178 0.12100267506454312
0.07 -0.04219341088597242 0.11738343863598284
0.071 -0.04157081754258917 0.11406775103272412
0.072 -0.04095892600408252 0.11103777160127482
0.073 -0.04035828422408108 0.10827702096428315
