0 0.0 0
0.01 0.0 0
0.02 0.0 0
0.03 0.0 0
0.04 0.0 0
0.05 0.0 0
0.06 0.0 0
0.07 0.0 0
0.08 0.0 0
0.09 0.0 0
0.1 0.0 0
0.11 0.0 0
0.12 0.0 0
0.13 0.0 0
0.14 0.0 0
0.15 0.0 0
0.16 0.0 0
0.17 0.0 0
0.18 0.0 0
0.19 0.0 0
0.2 0.0 0
0.21 0.0 0
0.22 0.0 0
0.23 0.0 0
0.24 0.0 0
0.25 0.0 0
0.26 0.0 0
0.27 0.0 0
0.28 0.0 0
0.29 0.0 0
0.3 0.0 0
0.31 0.0 0
0.32 0.0 0
0.33 0.0 0
0.34 0.0 0
0.35 0.0 0
0.36 0.0 0
0.37 0.0 0
0.38 0.0 0
0.39 0.0 0
0.4 0.0 0
0.41 0.0 0
0.42 0.0 0
0.43 0.0 0
0.44 0.0 0
0.45 0.0 0
0.46 0.0 0
0.47 0.0 0
0.48 0.0 0
0.49 0.0 0
0.5 0.0 0
0.51 0.0 0
0.52 0.0 0
0.53 0.0 0
0.54 0.0 0
0.55 0.0 0
0.56 0.0 0
0.57 0.0 0
0.58 0.0 0
0.59 0.0 0
0.6 0.0 0
0.61 0.0 0
0.62 0.0 0
0.63 0.0 0
0.64 0.0 0
0.65 0.0 0
0.66 0.0 0
0.67 0.0 0
0.68 0.0 0
0.69 0.0 0
0.7 0.0 0
0.71 0.0 0
0.72 0.0 0
0.73 0.0 0
0.74 0.0 0
0.75 0.0 0
0.76 0.0 0
0.77 0.0 0
0.78 0.0 0
0.79 0.0 0
0.8 0.0 0
0.81 0.0 0
0.82 0.0 0
0.83 0.0 0
0.84 0.0 0
0.85 0.0 0
0.86 0.0 0
0.87 0.0 0
0.88 0.0 0
0.89 0.0 0
0.9 0.0 0
0.91 0.0 0
0.92 0.0 0
0.93 0.0 0
0.94 0.0 0
0.95 0.0 0
0.96 0.0 0
0.97 0.0 0
0.98 0.0 0
0.99 0.0 0
1.0 0.0 0
1.01 0.0 0
1.02 0.0 0
1.03 0.0 0
1.04 0.0 0
1.05 0.0 0
1.06 0.0 0
1.07 0.0 0
1.08 0.0 0
1.09 0.0 0
1.1 0.0 0
1.11 0.0 0
1.12 0.0 0
1.13 0.0 0
1.14 0.0 0
1.15 0.0 0
1.16 0.0 0
1.17 0.0 0
1.18 0.0 0
1.19 0.0 0
1.2 0.0 0
1.21 0.0 0
1.22 0.0 0
1.23 0.0 0
1.24 0.0 0
1.25 0.0 0
1.26 0.0 0
1.27 0.0 0
1.28 0.0 0
1.29 0.0 0
1.3 0.0 0
1.31 0.0 0
1.32 0.0 0
1.33 0.0 0
1.34 0.0 0
1.35 0.0 0
1.36 0.0 0
1.37 0.0 0
1.38 0.0 0
1.39 0.0 0
1.4 0.0 0
1.41 0.0 0
1.42 0.0 0
1.43 0.0 0
1.44 0.0 0
1.45 0.0 0
1.46 0.0 0
1.47 0.0 0
1.48 0.0 0
1.49 0.0 0
1.5 0.0 0
1.51 0.0 0
1.52 0.0 0
1.53 0.0 0
1.54 0.0 0
1.55 0.0 0
1.56 0.0 0
1.57 0.0 0
1.58 0.0 0
1.59 0.0 0
1.6 0.0 0
1.61 0.0 0
1.62 0.0 0
1.63 0.0 0
1.64 0.0 0
1.65 0.0 0
1.66 0.0 0
1.67 0.0 0
1.68 0.0 0
1.69 0.0 0
1.7 0.0 0
1.71 0.0 0
1.72 0.0 0
1.73 0.0 0
1.74 0.0 0
1.75 0.0 0
1.76 0.0 0
1.77 0.0 0
1.78 0.0 0
1.79 0.0 0
1.8 0.0 0
1.81 0.0 0
1.82 0.0 0
1.83 0.0 0
1.84 0.0 0
1.85 0.0 0
1.86 0.0 0
1.87 0.0 0
1.88 0.0 0
1.89 0.0 0
1.9 0.0 0
1.91 0.0 0
1.92 0.0 0
1.93 0.0 0
1.94 0.0 0
1.95 0.0 0
1.96 0.0 0
1.97 0.0 0
1.98 0.0 0
1.99 0.0 0
2.0 0.00333333333333 1
2.01 0.00665555555556 1
2.02 0.0099667037037 1
2.03 0.0132668146914 1
2.04 0.0165559253091 1
2.05 0.0198340722247 1
2.06 0.0231012919839 1
2.07 0.0263576210107 1
2.08 0.0296030956073 1
2.09 0.0328377519553 1
2.1 0.0360616261154 1
2.11 0.0392747540284 1
2.12 0.0424771715149 1
2.13 0.0456689142766 1
2.14 0.0488500178956 1
2.15 0.052020517836 1
2.16 0.0551804494432 1
2.17 0.0583298479451 1
2.18 0.0614687484519 1
2.19 0.0645971859571 1
2.2 0.0677151953372 1
2.21 0.0708228113527 1
2.22 0.0739200686482 1
2.23 0.0770070017527 1
2.24 0.0800836450802 1
2.25 0.08315003293 1
2.26 0.0862061994869 1
2.27 0.0892521788219 1
2.28 0.0922880048925 1
2.29 0.0953137115429 1
2.3 0.0983293325044 1
2.31 0.101334901396 1
2.32 0.104330451725 1
2.33 0.107316016886 1
2.34 0.110291630163 1
2.35 0.113257324729 1
2.36 0.116213133646 1
2.37 0.119159089868 1
2.38 0.122095226235 1
2.39 0.125021575481 1
2.4 0.127938170229 1
2.41 0.130845042995 1
2.42 0.133742226185 1
2.43 0.136629752098 1
2.44 0.139507652924 1
2.45 0.142375960748 1
2.46 0.145234707545 1
2.47 0.148083925187 1
2.48 0.150923645436 1
2.49 0.153753899951 1
2.5 0.156574720285 1
2.51 0.159386137884 1
2.52 0.162188184091 1
2.53 0.164980890144 1
2.54 0.167764287177 1
2.55 0.170538406219 1
2.56 0.173303278199 1
2.57 0.176058933938 1
2.58 0.178805404158 1
