0 3.03320401689 9.41350865901
0.01 2.97097045351 9.31937357242
0.02 2.90951873338 9.2261798367
0.03 2.84884024053 9.13391803833
0.04 2.78892644914 9.04257885795
0.05 2.7297689226 8.95215306937
0.06 2.67135931264 8.86263153868
0.07 2.61368935839 8.77400522329
0.08 2.55675088548 8.68626517106
0.09 2.5005358052 8.59940251935
0.1 2.44503611357 8.51340849415
0.11 2.39024389053 8.42827440921
0.12 2.33615129904 8.34399166512
0.13 2.28275058421 8.26055174847
0.14 2.23003407255 8.17794623098
0.15 2.17799417103 8.09616676867
0.16 2.12662336633 8.01520510099
0.17 2.075914224 7.93505304998
0.18 2.02585938763 7.85570251948
0.19 1.97645157809 7.77714549428
0.2 1.92768359273 7.69937403934
0.21 1.87954830457 7.62238029895
0.22 1.83203866155 7.54615649596
0.23 1.78514768577 7.470694931
0.24 1.73886847268 7.39598798169
0.25 1.69319419041 7.32202810187
0.26 1.64811807895 7.24880782085
0.27 1.60363344945 7.17631974264
0.28 1.55973368349 7.10455654522
0.29 1.51641223235 7.03351097976
0.3 1.47366261628 6.96317586997
0.31 1.43147842385 6.89354411127
0.32 1.38985331118 6.82460867015
0.33 1.34878100127 6.75636258345
0.34 1.30825528335 6.68879895762
0.35 1.26827001214 6.62191096804
0.36 1.22881910724 6.55569185836
0.37 1.18989655241 6.49013493978
0.38 1.15149639495 6.42523359038
0.39 1.11361274503 6.36098125448
0.4 1.07623977503 6.29737144193
0.41 1.03937171894 6.23439772751
0.42 1.00300287171 6.17205375024
0.43 0.967127588602 6.11033321273
0.44 0.931740284595 6.04922988061
0.45 0.896835433769 5.9887375818
0.46 0.862407568691 5.92885020598
0.47 0.828451279818 5.86956170392
0.48 0.794961214899 5.81086608688
0.49 0.76193207839 5.75275742602
0.5 0.729358630868 5.69522985176
0.51 0.697235688455 5.63827755324
0.52 0.665558122247 5.58189477771
0.53 0.634320857747 5.52607582993
0.54 0.603518874309 5.47081507163
0.55 0.573147204579 5.41610692091
0.56 0.543200933951 5.3619458517
