0.0001325	-63.6597	0	-63.5216	0.482875	0.141298	0.249399	32.4304	-88.754	9.01638	88.754	-47.3072	-0.157691	0.0543672	0.000703558
0.000135	-63.6366	0	-63.6388	0.482808	0.140518	0.249489	31.9476	-87.9337	9.13464	87.9337	-46.8515	-0.156172	0.0543371	0.000692229
0.0001375	-63.6135	0	-63.7548	0.48274	0.139734	0.249579	31.4656	-87.1212	9.25177	87.1212	-46.4039	-0.15468	0.0543066	0.000680951
0.00014	-63.5905	0	-63.8697	0.482672	0.138946	0.24967	30.9846	-86.3164	9.36778	86.3164	-45.964	-0.153213	0.0542759	0.00066973
0.0001425	-63.5675	0	-63.9835	0.482602	0.138152	0.249762	30.5048	-85.5191	9.48269	85.5191	-45.5316	-0.151772	0.0542448	0.00065857
0.000145	-63.5446	0	-64.0963	0.482533	0.137355	0.249855	30.0264	-84.7291	9.59652	84.7291	-45.1062	-0.150354	0.0542134	0.000647475
0.0001475	-63.5217	0	-64.208	0.482462	0.136554	0.249949	29.5498	-83.9465	9.70929	83.9465	-44.6874	-0.148958	0.0541818	0.000636451
0.00015	-63.4989	0	-64.3187	0.482391	0.135749	0.250045	29.0751	-83.1711	9.82101	83.1711	-44.275	-0.147583	0.0541498	0.0006255
0.0001525	-63.4761	0	-64.4284	0.482319	0.134941	0.250141	28.6025	-82.4028	9.93169	82.4028	-43.8686	-0.146229	0.0541176	0.000614628
0.000155	-63.4534	0	-64.537	0.482247	0.134129	0.250238	28.1323	-81.6416	10.0414	81.6416	-43.4679	-0.144893	0.0540851	0.000603836
0.0001575	-63.4308	0	-64.6447	0.482174	0.133314	0.250336	27.6646	-80.8872	10.15	80.8872	-43.0725	-0.143575	0.0540523	0.00059313
0.00016	-63.4082	0	-64.7514	0.4821	0.132496	0.250435	27.1997	-80.1397	10.2577	80.1397	-42.6823	-0.142274	0.0540192	0.000582512
0.0001625	-63.3857	0	-64.8572	0.482025	0.131676	0.250536	26.7376	-79.399	10.3644	79.399	-42.297	-0.14099	0.0539859	0.000571985
0.000165	-63.3632	0	-64.962	0.48195	0.130853	0.250637	26.2786	-78.665	10.4702	78.665	-41.9162	-0.139721	0.0539523	0.000561553
0.0001675	-63.3408	0	-65.0658	0.481875	0.130027	0.250739	25.8229	-77.9376	10.575	77.9376	-41.5397	-0.138466	0.0539184	0.000551218
0.00017	-63.3185	0	-65.1687	0.481799	0.1292	0.250842	25.3705	-77.2167	10.6788	77.2167	-41.1674	-0.137225	0.0538843	0.000540983
0.0001725	-63.2962	0	-65.2707	0.481722	0.12837	0.250945	24.9217	-76.5024	10.7817	76.5024	-40.799	-0.135997	0.0538499	0.00053085
0.000175	-63.2739	0	-65.3718	0.481644	0.127539	0.25105	24.4766	-75.7945	10.8837	75.7945	-40.4342	-0.134781	0.0538153	0.000520822
0.0001775	-63.2517	0	-65.472	0.481566	0.126706	0.251156	24.0353	-75.093	10.9848	75.093	-40.0729	-0.133576	0.0537804	0.000510901
0.00018	-63.2296	0	-65.5713	0.481488	0.125872	0.251263	23.5979	-74.3978	11.085	74.3978	-39.7149	-0.132383	0.0537453	0.000501089
0.0001825	-63.2075	0	-65.6697	0.481409	0.125036	0.25137	23.1646	-73.7089	11.1843	73.7089	-39.36	-0.1312	0.05371	0.000491387
0.000185	-63.1855	0	-65.7672	0.481329	0.1242	0.251479	22.7354	-73.0262	11.2827	73.0262	-39.0081	-0.130027	0.0536744	0.000481798
0.0001875	-63.1635	0	-65.8638	0.481249	0.123363	0.251588	22.3106	-72.3497	11.3802	72.3497	-38.659	-0.128863	0.0536386	0.000472324
0.00019	-63.1416	0	-65.9596	0.481168	0.122524	0.251698	21.8901	-71.6794	11.4768	71.6794	-38.3124	-0.127708	0.0536026	0.000462965
0.0001925	-63.1197	0	-66.0545	0.481086	0.121686	0.251809	21.4741	-71.0151	11.5726	71.0151	-37.9684	-0.126561	0.0535663	0.000453723
0.000195	-63.0979	0	-66.1486	0.481004	0.120847	0.251921	21.0626	-70.357	11.6675	70.357	-37.6268	-0.125423	0.0535299	0.000444599
0.0001975	-63.0762	0	-66.2418	0.480922	0.120007	0.252034	20.6558	-69.7048	11.7616	69.7048	-37.2874	-0.124291	0.0534932	0.000435595
0.0002	-63.0545	0	-66.3342	0.480839	0.119168	0.252147	20.2537	-69.0587	11.8548	69.0587	-36.9501	-0.123167	0.0534563	0.000426711
0.0002025	-63.0329	0	-66.4257	0.480756	0.118329	0.252262	19.8564	-68.4184	11.9472	68.4184	-36.6148	-0.122049	0.0534192	0.000417948
0.000205	-63.0113	0	-66.5164	0.480672	0.11749	0.252377	19.464	-67.7842	12.0387	67.7842	-36.2815	-0.120938	0.0533818	0.000409307
0.0002075	-62.9897	0	-66.6063	0.480587	0.116651	0.252493	19.0764	-67.1558	12.1294	67.1558	-35.9499	-0.119833	0.0533443	0.000400788
0.00021	-62.9683	0	-66.6954	0.480502	0.115813	0.25261	18.6938	-66.5333	12.2193	66.5333	-35.6202	-0.118734	0.0533066	0.000392393
0.0002125	-62.9468	0	-66.7836	0.480417	0.114975	0.252728	18.3162	-65.9166	12.3084	65.9166	-35.292	-0.11764	0.0532687	0.000384121
0.000215	-62.9255	0	-66.871	0.480331	0.114139	0.252846	17.9436	-65.3057	12.3966	65.3057	-34.9655	-0.116552	0.0532306	0.000375973
0.0002175	-62.9041	0	-66.9576	0.480244	0.113303	0.252966	17.5761	-64.7006	12.484	64.7006	-34.6404	-0.115468	0.0531923	0.000367949
0.00022	-62.8829	0	-67.0434	0.480157	0.112469	0.253086	17.2138	-64.1012	12.5706	64.1012	-34.3169	-0.11439	0.0531538	0.000360049
0.0002225	-62.8617	0	-67.1284	0.48007	0.111635	0.253207	16.8565	-63.5076	12.6564	63.5076	-33.9947	-0.113316	0.0531151	0.000352273
0.000225	-62.8405	0	-67.2126	0.479982	0.110803	0.253328	16.5045	-62.9197	12.7414	62.9197	-33.6739	-0.112246	0.0530762	0.000344621
0.0002275	-62.8194	0	-67.296	0.479894	0.109973	0.253451	16.1576	-62.3375	12.8256	62.3375	-33.3544	-0.111181	0.0530372	0.000337093
0.00023	-62.7983	0	-67.3786	0.479805	0.109144	0.253574	15.8159	-61.761	12.909	61.761	-33.0361	-0.11012	0.052998	0.000329689
0.0002325	-62.7773	0	-67.4604	0.479716	0.108317	0.253698	15.4794	-61.19	12.9916	61.19	-32.7191	-0.109064	0.0529586	0.000322409
0.000235	-62.7564	0	-67.5414	0.479626	0.107492	0.253823	15.1481	-60.6247	13.0734	60.6247	-32.4033	-0.108011	0.052919	0.000315251
0.0002375	-62.7355	0	-67.6216	0.479536	0.106669	0.253948	14.822	-60.065	13.1544	60.065	-32.0887	-0.106962	0.0528793	0.000308216
0.00024	-62.7146	0	-67.701	0.479446	0.105848	0.254074	14.5011	-59.5109	13.2346	59.5109	-31.7752	-0.105917	0.0528394	0.000301303
0.0002425	-62.6938	0	-67.7797	0.479355	0.105029	0.254201	14.1855	-58.9623	13.314	58.9623	-31.4628	-0.104876	0.0527994	0.000294512
0.000245	-62.6731	0	-67.8576	0.479264	0.104212	0.254329	13.875	-58.4193	13.3927	58.4193	-31.1516	-0.103839	0.0527592	0.000287842
0.0002475	-62.6524	0	-67.9347	0.479172	0.103398	0.254457	13.5697	-57.8817	13.4706	57.8817	-30.8414	-0.102805	0.0527188	0.000281292
0.00025	-62.6318	0	-68.011	0.47908	0.102587	0.254586	13.2696	-57.3497	13.5477	57.3497	-30.5324	-0.101775	0.0526783	0.000274861
0.0002525	-62.6112	0	-68.0866	0.478987	0.101778	0.254716	12.9746	-56.8231	13.624	56.8231	-30.2244	-0.100748	0.0526376	0.000268549
0.000255	-62.5907	0	-68.1613	0.478894	0.100972	0.254846	12.6848	-56.3019	13.6996	56.3019	-29.9176	-0.0997252	0.0525968	0.000262354
0.0002575	-62.5702	0	-68.2354	0.478801	0.10017	0.254977	12.4	-55.7862	13.7743	55.7862	-29.6118	-0.098706	0.0525558	0.000256276
0.00026	-62.5497	0	-68.3086	0.478708	0.0993695	0.255109	12.1204	-55.2759	13.8484	55.2759	-29.3071	-0.0976904	0.0525147	0.000250314
0.0002625	-62.5294	0	-68.3812	0.478614	0.0985726	0.255242	11.8457	-54.7709	13.9216	54.7709	-29.0035	-0.0966784	0.0524735	0.000244467
